"","pkg.name","fun.name","arg.types","arg.names"
"3745","rmdcev","CalcmdemandOne_rng","c(""const double& "", ""const Eigen::Matrix<double, Eigen::Dynamic, 1>& "", ""const Eigen::Matrix<double, Eigen::Dynamic, 1>& "", ""const Eigen::Matrix<double, Eigen::Dynamic, 1>& "", ""const Eigen::Matrix<double, Eigen::Dynamic, 1>& "", ""const Eigen::Matrix<double, Eigen::Dynamic, 1>& "", ""const double& "", ""const int& "", ""const int& "", ""const int& "", ""const double& "", ""const int& "", ""boost::ecuyer1988& "", ""std::ostream* "")","c("" income"", "" price"", "" psi_j"", "" phi_j"", "" gamma_j"", "" alpha"", "" scale"", "" nerrs"", "" model_num"", "" algo_gen"", "" tol"", "" max_loop"", "" base_rng__"", "" pstream__"")"
"3746","rminizinc","mzn_eval","c(""std::string "", ""Nullable<Environment> "", ""std::string "", ""std::string "", ""std::string "", ""std::string "", ""bool "", ""int "")","c("" lib_path"", "" r_model"", "" mzn_path"", "" model_string"", "" solver"", "" dzn_path"", "" all_solutions"", "" time_limit"")"
"3747","rminizinc","mzn_parse","c(""std::string "", ""std::string "", ""Nullable<std::vector<std::string>> "")","c("" model_string"", "" mzn_path"", "" include_path"")"
"3748","rminizinc","sol_parse","std::string "," solutionString"
"3749","rmumps","Rmumps__solveptr","c(""XPtr<Rmumps> "", ""XPtr<double> "", ""int "", ""int "")","c("" pobj"", "" pb"", "" lrhs"", "" nrhs"")"
"3750","rmumps","Rmumps__ptr_ijv","c(""XPtr<int> "", ""XPtr<int> "", ""XPtr<double> "", ""int "", ""int "", ""int "")","c("" pi"", "" pj"", "" pa"", "" n"", "" nz"", "" sym"")"
"3751","rmumps","Rmumps__del_ptr","XPtr<Rmumps> "," pm"
"3752","rmumps","Rmumps__triplet","XPtr<Rmumps> "," pm"
"3753","rmumps","Rmumps__set_mat_ptr","c(""XPtr<Rmumps> "", ""XPtr<double> "")","c("" pm"", "" pa"")"
"3754","rmumps","Rmumps__set_permutation","c(""XPtr<Rmumps> "", ""int "")","c("" pm"", "" permutation"")"
"3755","rmumps","Rmumps__get_permutation","XPtr<Rmumps> "," pm"
"3756","roben","BGLPointMass","c(""arma::mat "", ""arma::vec "", ""arma::mat "", ""unsigned int "", ""unsigned int "", ""int "", ""arma::vec "", ""arma::vec "", ""arma::vec "", ""arma::mat "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""int "")","c("" xx"", "" y"", "" W"", "" s"", "" q"", "" maxSteps"", "" hatAlpha"", "" hatBeta"", "" hatInvTauSqStar"", "" invSigAlpha0"", "" hatPiStar"", "" hatLambdaSqStar"", "" hatSigmaSq"", "" aStar"", "" bStar"", "" alpha"", "" gamma"", "" sh1"", "" sh0"", "" progress"")"
"3757","roben","BGL","c(""arma::mat "", ""arma::vec "", ""arma::mat "", ""unsigned int "", ""unsigned int "", ""int "", ""arma::vec "", ""arma::vec "", ""arma::vec "", ""arma::mat "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""int "")","c("" xx"", "" y"", "" W"", "" s"", "" q"", "" maxSteps"", "" hatBeta"", "" hatAlpha"", "" hatInvTauSq"", "" invSigAlpha0"", "" hatLambdaSqStar"", "" hatSigmaSq"", "" aStar"", "" bStar"", "" alpha"", "" gamma"", "" progress"")"
"3758","roben","BL_SS","c(""arma::mat "", ""arma::vec "", ""arma::mat "", ""int "", ""arma::vec "", ""arma::vec "", ""arma::vec "", ""arma::mat "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""int "")","c("" xx"", "" y"", "" W"", "" maxSteps"", "" hatAlpha"", "" hatBeta"", "" hatInvTauSq"", "" invSigAlpha0"", "" hatPi"", "" hatLambdaSq"", "" hatSigmaSq"", "" aStar"", "" bStar"", "" alpha"", "" gamma"", "" sh1"", "" sh0"", "" progress"")"
"3759","roben","BLasso","c(""arma::mat "", ""arma::vec "", ""arma::mat "", ""int "", ""arma::vec "", ""arma::vec "", ""arma::vec "", ""arma::mat "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""int "")","c("" xx"", "" y"", "" W"", "" maxSteps"", "" hatBeta"", "" hatAlpha"", "" hatInvTauSq"", "" invSigAlpha0"", "" hatLambdaSqStar"", "" hatSigmaSq"", "" aStar"", "" bStar"", "" alpha"", "" gamma"", "" progress"")"
"3760","roben","BRGL_SS","c(""arma::mat "", ""arma::vec "", ""arma::mat "", ""unsigned int "", ""unsigned int "", ""int "", ""arma::vec "", ""arma::mat "", ""double "", ""arma::vec "", ""arma::vec "", ""arma::mat "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""int "")","c("" xx"", "" y"", "" W"", "" s"", "" L"", "" maxSteps"", "" hatAlpha"", "" hatBeta"", "" hatTau"", "" hatV"", "" hatSg"", "" invSigAlpha0"", "" hatPi"", "" hatEtaSq"", "" xi1"", "" xi2"", "" r"", "" a"", "" b"", "" sh1"", "" sh0"", "" progress"")"
"3761","roben","BRGL","c(""arma::mat "", ""arma::vec "", ""arma::mat "", ""unsigned int "", ""unsigned int "", ""int "", ""arma::vec "", ""arma::mat "", ""double "", ""arma::vec "", ""arma::vec "", ""arma::mat "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""int "")","c("" xx"", "" y"", "" W"", "" s"", "" L"", "" maxSteps"", "" hatAlpha"", "" hatBeta"", "" hatTau"", "" hatV"", "" hatSg"", "" invSigAlpha0"", "" hatEtaSq"", "" xi1"", "" xi2"", "" r"", "" a"", "" b"", "" progress"")"
"3762","roben","BRL_SS","c(""arma::mat "", ""arma::vec "", ""arma::mat "", ""int "", ""arma::vec "", ""arma::vec "", ""double "", ""arma::vec "", ""arma::vec "", ""arma::mat "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""int "")","c("" xx"", "" y"", "" W"", "" maxSteps"", "" hatAlpha"", "" hatBeta"", "" hatTau"", "" hatV"", "" hatSg"", "" invSigAlpha0"", "" hatPi"", "" hatEtaSq"", "" xi1"", "" xi2"", "" r1"", "" a"", "" b"", "" sh1"", "" sh0"", "" progress"")"
"3763","roben","BRL","c(""arma::mat "", ""arma::vec "", ""arma::mat "", ""int "", ""arma::vec "", ""arma::vec "", ""double "", ""arma::vec "", ""arma::vec "", ""arma::mat "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""int "")","c("" xx"", "" y"", "" W"", "" maxSteps"", "" hatAlpha"", "" hatBeta"", "" hatTau"", "" hatV"", "" hatSg"", "" invSigAlpha0"", "" hatEtaSq"", "" xi1"", "" xi2"", "" r1"", "" a"", "" b"", "" progress"")"
"3764","roben","BRSGL_SS","c(""arma::mat "", ""arma::vec "", ""arma::mat "", ""unsigned int "", ""unsigned int "", ""int "", ""arma::vec "", ""arma::mat "", ""double "", ""arma::vec "", ""arma::mat "", ""arma::mat "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""int "")","c("" xx"", "" y"", "" W"", "" s"", "" L"", "" maxSteps"", "" hatAlpha"", "" hatBg"", "" hatTau"", "" hatV"", "" hatGamma"", "" invSigAlpha0"", "" hatSsq"", "" hatPi0"", "" hatPi1"", "" xi1"", "" xi2"", "" hatT"", "" a"", "" b"", "" sh0_1"", "" sh0_0"", "" sh1_1"", "" sh1_0"", "" cutoff"", "" progress"")"
"3765","roben","BRSGL","c(""arma::mat "", ""arma::vec "", ""arma::mat "", ""unsigned int "", ""unsigned int "", ""int "", ""arma::vec "", ""arma::mat "", ""double "", ""arma::vec "", ""arma::vec "", ""arma::mat "", ""arma::mat "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""int "")","c("" xx"", "" y"", "" W"", "" s"", "" L"", "" maxSteps"", "" hatAlpha"", "" hatBeta"", "" hatTau"", "" hatV"", "" hatSg"", "" hatGamma"", "" invSigAlpha0"", "" hatEta1Sq"", "" hatEta2Sq"", "" xi1"", "" xi2"", "" s1"", "" s2"", "" r1"", "" r2"", "" a"", "" b"", "" progress"")"
"3766","roben","BSGL_SS","c(""arma::mat "", ""arma::vec "", ""arma::mat "", ""unsigned int "", ""unsigned int "", ""int "", ""arma::vec "", ""arma::mat "", ""double "", ""arma::mat "", ""arma::mat "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""int "")","c("" xx"", "" y"", "" W"", "" s"", "" L"", "" maxSteps"", "" hatAlpha"", "" hatBg"", "" hatSigmaSq"", "" hatGamma"", "" invSigAlpha0"", "" hatSsq"", "" hatPi0"", "" hatPi1"", "" hatT"", "" sh0_1"", "" sh0_0"", "" sh1_1"", "" sh1_0"", "" c"", "" d"", "" cutoff"", "" progress"")"
"3767","roben","BSGL","c(""arma::mat "", ""arma::vec "", ""arma::mat "", ""unsigned int "", ""unsigned int "", ""int "", ""arma::vec "", ""arma::mat "", ""arma::vec "", ""arma::mat "", ""arma::mat "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""double "", ""int "")","c("" xx"", "" y"", "" W"", "" s"", "" L"", "" maxSteps"", "" hatAlpha"", "" hatBeta"", "" hatInvTauSq"", "" hatInvGammaSq"", "" invSigAlpha0"", "" hatLambdaSqT"", "" hatLambdaSqG"", "" hatSigmaSq"", "" s1"", "" s2"", "" r1"", "" r2"", "" a"", "" b"", "" progress"")"
"3768","robets","calc_out","c(""std::vector<double> "", ""int "", ""std::vector<double> "", ""int "", ""int "", ""int "", ""bool "", ""double "", ""double "", ""double "", ""double "", ""int "", ""double "")","c("" y"", "" m"", "" initstate"", "" errortype"", "" trendtype"", "" seasontype"", "" damped"", "" alpha"", "" beta"", "" gamma"", "" phi"", "" nmse"", "" k"")"
"3769","robets","tau2","std::vector<double> "," x"
"3770","rocTree","make_mat2","c(""arma::vec& "", ""arma::vec& "", ""arma::uvec& "", ""arma::mat& "")","c("" tk0"", "" Y0"", "" id0"", "" z0"")"
"3771","rocTree","make_mat2_t","c(""arma::vec& "", ""arma::vec& "", ""arma::uvec& "", ""arma::mat& "")","c("" tk0"", "" Y0"", "" id0"", "" z0"")"
"3772","rocTree","rocForest_C","c(""const arma::mat& "", ""const arma::umat& "", ""const arma::field<arma::umat>& "", ""const arma::umat& "", ""const arma::field<arma::umat>& "", ""const arma::umat& "", ""const arma::uvec& "", ""int "", ""int "", ""int "", ""int "", ""int "", ""int "")","c("" mat1f0"", "" mat1Z0"", "" mat2Zf0"", "" r0"", "" zt0"", "" zy0"", "" e0"", "" spCriterion"", "" numTree"", "" minNode1"", "" minSplit1"", "" maxNode"", "" mtry"")"
"3773","rocTree","predict_rocForest_C","c(""const arma::mat& "", ""const arma::vec& "", ""const arma::uvec& "", ""const List& "", ""const arma::mat& "", ""const arma::uvec& "", ""const arma::vec& "")","c("" zraw0"", "" y0"", "" e0"", "" forestobj"", "" matX"", "" disc"", "" breaks"")"
"3774","rocTree","rocTree_C","c(""const arma::mat& "", ""const arma::umat& "", ""const arma::field<arma::umat>& "", ""const arma::umat& "", ""const arma::field<arma::umat>& "", ""const arma::umat& "", ""const arma::uvec& "", ""int "", ""int "", ""int "", ""int "", ""int "")","c("" mat1f0"", "" mat1Z0"", "" mat2Zf0"", "" r0"", "" zt0"", "" zy0"", "" e0"", "" spCriterion"", "" numFold"", "" minNode1"", "" minSplit1"", "" maxNode"")"
"3775","rocTree","predict_rocTree_C","c(""const arma::mat& "", ""const arma::vec& "", ""const arma::uvec& "", ""const List& "", ""const arma::mat& "", ""const arma::uvec& "", ""const arma::vec& "")","c("" zraw0"", "" y0"", "" e0"", "" treeobj"", "" matX"", "" disc"", "" breaks"")"
"3776","rocTree","predict_rocTreeHZ_C","c(""const arma::mat& "", ""const arma::vec& "", ""const arma::vec& "", ""const arma::uvec& "", ""const arma::mat& "", ""const double "", ""const List& "", ""const arma::mat& "", ""const arma::uvec& "", ""const arma::vec& "")","c("" zraw0"", "" tg0"", "" y0"", "" e0"", "" fy20"", "" h0"", "" treeobj"", "" matX"", "" disc"", "" breaks"")"
"3777","rocTree","predict_rocForestHZ_C","c(""const arma::mat& "", ""const arma::vec& "", ""const arma::vec& "", ""const arma::uvec& "", ""const arma::mat& "", ""const double "", ""const List& "", ""const arma::mat& "", ""const arma::uvec& "", ""const arma::vec& "")","c("" zraw0"", "" tg0"", "" y0"", "" e0"", "" Kmat0"", "" h0"", "" forestobj"", "" matX"", "" disc"", "" breaks"")"
"3778","roll","roll_any","c(""const SEXP& "", ""const int& "", ""const int& "", ""const bool& "", ""const bool& "", ""const bool& "")","c("" x"", "" width"", "" min_obs"", "" complete_obs"", "" na_restore"", "" online"")"
"3779","roll","roll_all","c(""const SEXP& "", ""const int& "", ""const int& "", ""const bool& "", ""const bool& "", ""const bool& "")","c("" x"", "" width"", "" min_obs"", "" complete_obs"", "" na_restore"", "" online"")"
"3780","roll","roll_sum","c(""const SEXP& "", ""const int& "", ""const arma::vec& "", ""const int& "", ""const bool& "", ""const bool& "", ""const bool& "")","c("" x"", "" width"", "" weights"", "" min_obs"", "" complete_obs"", "" na_restore"", "" online"")"
"3781","roll","roll_prod","c(""const SEXP& "", ""const int& "", ""const arma::vec& "", ""const int& "", ""const bool& "", ""const bool& "", ""const bool& "")","c("" x"", "" width"", "" weights"", "" min_obs"", "" complete_obs"", "" na_restore"", "" online"")"
"3782","roll","roll_idxquantile","c(""const SEXP& "", ""const int& "", ""const arma::vec& "", ""const double& "", ""const int& "", ""const bool& "", ""const bool& "", ""const bool& "")","c("" x"", "" width"", "" weights"", "" p"", "" min_obs"", "" complete_obs"", "" na_restore"", "" online"")"
"3783","roll","roll_quantile","c(""const SEXP& "", ""const int& "", ""const arma::vec& "", ""const double& "", ""const int& "", ""const bool& "", ""const bool& "", ""const bool& "")","c("" x"", "" width"", "" weights"", "" p"", "" min_obs"", "" complete_obs"", "" na_restore"", "" online"")"
"3784","roll","roll_var","c(""const SEXP& "", ""const int& "", ""const arma::vec& "", ""const bool& "", ""const int& "", ""const bool& "", ""const bool& "", ""const bool& "")","c("" x"", "" width"", "" weights"", "" center"", "" min_obs"", "" complete_obs"", "" na_restore"", "" online"")"
"3785","roll","roll_sd","c(""const SEXP& "", ""const int& "", ""const arma::vec& "", ""const bool& "", ""const int& "", ""const bool& "", ""const bool& "", ""const bool& "")","c("" x"", "" width"", "" weights"", "" center"", "" min_obs"", "" complete_obs"", "" na_restore"", "" online"")"
"3786","roll","roll_scale","c(""const SEXP& "", ""const int& "", ""const arma::vec& "", ""const bool& "", ""const bool& "", ""const int& "", ""const bool& "", ""const bool& "", ""const bool& "")","c("" x"", "" width"", "" weights"", "" center"", "" scale"", "" min_obs"", "" complete_obs"", "" na_restore"", "" online"")"
"3787","roll","roll_cov","c(""const SEXP& "", ""const SEXP& "", ""const int& "", ""const arma::vec& "", ""const bool& "", ""const bool& "", ""const int& "", ""const bool& "", ""const bool& "", ""const bool& "")","c("" x"", "" y"", "" width"", "" weights"", "" center"", "" scale"", "" min_obs"", "" complete_obs"", "" na_restore"", "" online"")"
"3788","roll","roll_lm","c(""const SEXP& "", ""const SEXP& "", ""const int& "", ""const arma::vec& "", ""const bool& "", ""const int& "", ""const bool& "", ""const bool& "", ""const bool& "")","c("" x"", "" y"", "" width"", "" weights"", "" intercept"", "" min_obs"", "" complete_obs"", "" na_restore"", "" online"")"
"3789","rollRegres","dchud_wrap","c(""arma::mat& "", ""int "", ""int "", ""arma::vec& "", ""arma::mat& "", ""int "", ""int "", ""double "", ""double& "", ""arma::vec& "", ""arma::vec& "")","c("" r"", "" ldr"", "" p"", "" x"", "" z"", "" ldz"", "" nz"", "" y"", "" rho"", "" c"", "" s"")"
"3790","rollRegres","dchdd_wrap","c(""arma::mat& "", ""int "", ""int "", ""arma::vec& "", ""arma::mat& "", ""int "", ""int "", ""double "", ""double& "", ""arma::vec& "", ""arma::vec& "", ""int& "")","c("" r"", "" ldr"", "" p"", "" x"", "" z"", "" ldz"", "" nz"", "" y"", "" rho"", "" c"", "" s"", "" info"")"
"3791","rollRegres","roll_cpp","c(""const arma::mat& "", ""const arma::vec& "", ""const int "", ""const bool "", ""const bool "", ""const bool "", ""arma::ivec "", ""const bool "", ""const bool "", ""const bool "", ""const int "")","c("" X"", "" Y"", "" window"", "" do_compute_R_sqs"", "" do_compute_sigmas"", "" do_1_step_forecasts"", "" grp"", "" use_grp"", "" do_downdates"", "" use_min_obs"", "" min_obs"")"
"3792","rollRegres","chunk","c(""const arma::ivec "", ""const unsigned int "", ""const unsigned int "")","c("" grp"", "" width"", "" min_obs"")"
"3793","rootWishart","doubleWishart_raw","c(""NumericVector "", ""int "", ""double "", ""double "", ""bool "")","c("" x"", "" s"", "" m"", "" n"", "" mp"")"
"3794","rootWishart","singleWishart_raw","c(""NumericVector "", ""int "", ""int "", ""bool "")","c("" x"", "" n_min"", "" n_max"", "" mp"")"
"3795","roptim","example2_tsp_sann","c(""arma::mat "", ""arma::vec "")","c("" distmat"", "" x"")"
"3796","rotasym","r_g_vMF_Cpp","c(""arma::uword "", ""arma::uword "", ""double "")","c("" n"", "" p"", "" kappa"")"
"3797","rotations","rcayleyCpp","c(""unsigned int "", ""double "")","c("" n"", "" kappa"")"
"3798","rotations","rmbCpp","c(""unsigned int "", ""double "")","c("" n"", "" kappa"")"
"3799","rotations","rfisherCpp","c(""unsigned int "", ""double "")","c("" n"", "" kappa"")"
"3800","rotations","rvmisesCPP","c(""unsigned int "", ""double "")","c("" n"", "" kappa"")"
"3801","rotations","centerCpp","c(""const arma::mat& "", ""const arma::mat& "")","c("" Rs"", "" S"")"
"3802","rotations","lpvmises","c(""const arma::mat& "", ""const arma::mat& "", ""double "")","c("" Rs"", "" S"", "" kappa"")"
"3803","rotations","lpfisher","c(""const arma::mat& "", ""const arma::mat& "", ""double "")","c("" Rs"", "" S"", "" kappa"")"
"3804","rotations","lpcayley","c(""const arma::mat& "", ""const arma::mat& "", ""double "")","c("" Rs"", "" S"", "" kappa"")"
"3805","rotations","S_MCMC_CPP","c(""const arma::mat& "", ""const arma::mat& "", ""double "", ""double "", ""int "")","c("" Rs"", "" oldS"", "" rho"", "" kappa"", "" Dist"")"
"3806","rotations","kap_MCMC_CPP","c(""const arma::mat& "", ""double "", ""double "", ""const arma::mat& "", ""int "")","c("" Rs"", "" oldKappa"", "" sigma"", "" S"", "" Dist"")"
"3807","rotations","afun_CPP","c(""const arma::mat& "", ""const arma::mat& "")","c("" R1"", "" R2"")"
"3808","rotations","both_MCMC_CPP","c(""const arma::mat& "", ""arma::mat "", ""double "", ""double "", ""double "", ""int "", ""int "", ""int "")","c("" Rs"", "" S0"", "" kappa0"", "" rho"", "" sigma"", "" burnin"", "" B"", "" Dist"")"
"3809","rotations","fisherAxisC","c(""const arma::mat& "", ""const arma::rowvec& "")","c("" Qs"", "" Qhat"")"
